"date","IP","INFL","UNEMP"
"1980-01-01",0.7906973807700002,12.987508142141202,6.3
"1980-02-01",0.29516578808435057,13.244698984339731,6.3
"1980-03-01",-0.3521633460246143,13.621020483454949,6.3
"1980-04-01",-1.3233842155653708,13.618367956525024,6.9
"1980-05-01",-4.520763886873791,13.475613252041807,7.5
"1980-06-01",-5.744752226177496,13.335824744185398,7.6
"1980-07-01",-6.410527875190075,12.35502393785417,7.8
"1980-08-01",-5.346597549342791,12.12445486318714,7.7
"1980-09-01",-3.8418355036581087,12.01696716341143,7.5
"1980-10-01",-3.1384587003940645,11.896437070221477,7.5
"1980-11-01",-1.3076250145946489,11.895194286136501,7.5
"1980-12-01",-0.823171475513762,11.648179929841174,7.2
"1981-01-01",-1.868814704569166,11.149550422534205,7.5
"1981-02-01",-2.3815335718738506,10.788896201118536,7.4
"1981-03-01",-1.4981385279148718,10.085600353672142,7.4
"1981-04-01",0.1215508212114802,9.654551041231763,7.2
"1981-05-01",3.1422550252441894,9.341676719879288,7.5
"1981-06-01",4.852560078325485,9.255155736524578,7.5
"1981-07-01",6.263596780656799,10.23292917545433,7.2
"1981-08-01",5.858837936152961,10.271278273538531,7.4
"1981-09-01",3.648127395211276,10.40485708098604,7.6
"1981-10-01",1.6936110649679925,9.777574357678809,7.9
"1981-11-01",-1.1800269685430465,9.14795728644826,8.3
"1981-12-01",-2.8561428625871965,8.537037078132403,8.5
"1982-01-01",-4.301047595910568,7.933674223652165,8.6
"1982-02-01",-1.8577488282460308,7.3377185713825455,8.9
"1982-03-01",-3.1470833799553066,6.658214258099715,9.0
"1982-04-01",-3.6040614552691697,6.411755712377687,9.3
"1982-05-01",-4.791517049337601,6.683521282464255,9.4
"1982-06-01",-5.572861743133295,6.936112779750214,9.6
"1982-07-01",-6.506941911324171,6.3513405722325444,9.8
"1982-08-01",-7.360739028136187,5.794142848618922,9.8
"1982-09-01",-7.056579469580049,4.822737476571604,10.1
"1982-10-01",-7.24403727288081,4.909602133652058,10.4
"1982-11-01",-6.494554838248501,4.380262265839363,10.8
"1982-12-01",-6.121576881881552,3.754351245740306,10.8
"1983-01-01",-2.1912155553167167,3.6405476385009017,10.4
"1983-02-01",-4.788442479478006,3.425347847853999,10.4
"1983-03-01",-3.2284355295330247,3.5273366379285243,10.3
"1983-04-01",-1.1557852565219129,3.9220713153281572,10.2
"1983-05-01",0.15859742399055854,3.383203240143473,10.1
"1983-06-01",1.059880583524908,2.444113515914559,10.1
"1983-07-01",2.892013897152923,2.3315805313616877,9.4
"1983-08-01",4.842493040573181,2.426812727243721,9.5
"1983-09-01",6.622466997467225,2.7260648208891958,9.2
"1983-10-01",8.366099764812285,2.7150989065950704,8.8
"1983-11-01",9.102708846973018,3.114264735585337,8.5
"1983-12-01",10.358461197780944,3.7171532108345673,8.3
"1984-01-01",10.410616321148458,4.2006175634154985,8.0
"1984-02-01",11.499267833781035,4.587045406609658,7.8
"1984-03-01",11.167472367117837,4.777027626868602,7.8
"1984-04-01",10.623503179446514,4.453977137177034,7.7
"1984-05-01",10.385024341812032,4.243359841459604,7.4
"1984-06-01",10.148154079095839,4.235000157295321,7.2
"1984-07-01",8.96060307920159,4.218379230350511,7.5
"1984-08-01",7.971224605889526,4.205998912736408,7.5
"1984-09-01",6.299285449433523,4.1936910618861845,7.3
"1984-10-01",5.307987654083934,4.177392224563725,7.4
"1984-11-01",5.347297967320452,4.070329311350385,7.2
"1984-12-01",4.939217532790519,3.9637861759038273,7.3
"1985-01-01",2.8008121232860894,3.4652167705572445,7.3
"1985-02-01",2.7045323162655066,3.5427352611232976,7.2
"1985-03-01",2.368574105310728,3.7200283686090962,7.2
"1985-04-01",1.469478497936283,3.5191458336313097,7.3
"1985-05-01",1.1453861920622366,3.5124635931278014,7.2
"1985-06-01",0.8554625742684507,3.5988732332236317,7.4
"1985-07-01",-0.12550779265421141,3.399760854141931,7.4
"1985-08-01",0.19555898789560544,3.2975196815550056,7.1
"1985-09-01",0.8115678234563717,3.19576067686711,7.1
"1985-10-01",0.554789138529177,3.1837895097608815,7.1
"1985-11-01",0.5052902435694229,3.453446308921393,7.0
"1985-12-01",1.4347548824847678,3.7213596340434307,7.0
"1986-01-01",2.0576088251580416,3.89659685333843,6.7
"1986-02-01",1.0281323858181146,3.1484081933283115,7.2
"1986-03-01",0.18249813354440647,2.1306966312930165,7.2
"1986-04-01",0.5491908999045059,1.576295966525798,7.1
"1986-05-01",0.5905401266111276,1.6651633592442039,7.2
"1986-06-01",0.1926016647860962,1.7520042420162696,7.2
"1986-07-01",1.38246516543985,1.6574965094212857,7.0
"1986-08-01",0.8589841720461067,1.5632502249826707,6.9
"1986-09-01",0.6317520379833574,1.7423641147254365,7.0
"1986-10-01",1.4935474817989736,1.5546723738300017,7.0
"1986-11-01",1.6324227988948614,1.2762251613851916,6.9
"1986-12-01",1.4190849776424486,1.1802225056627869,6.6
"1987-01-01",0.6552076580202737,1.355646608360761,6.6
"1987-02-01",2.6016333212531606,1.8962193439813646,6.6
"1987-03-01",3.4647664469826367,2.801810024957163,6.6
"1987-04-01",4.001206574213878,3.6137626918566923,6.3
"1987-05-01",4.446597624330018,3.6039936483197366,6.3
"1987-06-01",5.251860536049069,3.6791946933576902,6.2
"1987-07-01",5.390129256662135,3.8517972435674785,6.1
"1987-08-01",6.325624764497473,4.198919628684994,6.0
"1987-09-01",6.397241733585091,4.183965834290859,5.9
"1987-10-01",7.3782554281764945,4.263523164443583,6.0
"1987-11-01",7.445999506178769,4.429422023100393,5.8
"1987-12-01",7.100740989652987,4.24091819250938,5.7
"1988-01-01",7.455446670961763,4.046286361318074,5.7
"1988-02-01",6.614281519198961,3.8601283696812594,5.7
"1988-03-01",6.695907331217921,3.7608279917159315,5.7
"1988-04-01",6.6050194009600105,3.9152456097181876,5.4
"1988-05-01",5.871493494407964,3.905051487187272,5.6
"1988-06-01",5.656455145160244,3.888178754420757,5.4
"1988-07-01",5.038348467412046,4.047043888295576,5.4
"1988-08-01",4.632541433347548,4.029692231076432,5.6
"1988-09-01",4.0735988444509985,4.099634723624046,5.4
"1988-10-01",3.144260040458846,4.172593367021804,5.4
"1988-11-01",2.753683866755008,4.158426890663414,5.3
"1988-12-01",2.735098374273104,4.31721718652085,5.3
"1989-01-01",2.997790521640198,4.3851882528849195,5.4
"1989-02-01",2.113372043501194,4.542412511425553,5.2
"1989-03-01",2.062397396060689,4.776777373173946,5.0
"1989-04-01",1.630843689689776,4.911515604749539,5.2
"1989-05-01",1.016288360501516,5.142094581422896,5.2
"1989-06-01",0.8045219186406882,5.040306774489611,5.3
"1989-07-01",-0.1436062071380917,4.939275532957588,5.2
"1989-08-01",0.330204274824375,4.518222279323236,5.2
"1989-09-01",0.2577361419966451,4.339608456376176,5.3
"1989-10-01",-0.3023841829391749,4.485056616535221,5.3
"1989-11-01",-0.11438711684794711,4.549931806966789,5.4
"1989-12-01",0.025609486514532875,4.5351901252959514,5.4
"1990-01-01",-0.9560254688985026,5.067429096326759,5.4
"1990-02-01",0.5025685559024495,5.129329438755015,5.3
"1990-03-01",0.8049150893678636,5.104776506602349,5.2
"1990-04-01",0.5726902194679084,4.603987675473409,5.4
"1990-05-01",1.4574956045975362,4.272801845415408,5.4
"1990-06-01",1.7511383108700151,4.567723146599256,5.2
"1990-07-01",2.5230327178213052,4.706751085798633,5.5
"1990-08-01",1.9412085262082712,5.54613029864548,5.7
"1990-09-01",2.4399130779515943,5.987018949094924,5.9
"1990-10-01",1.733782539746187,6.184350528270333,5.9
"1990-11-01",0.22412564155853687,6.011054305759611,6.2
"1990-12-01",-1.055090689515925,6.067119518113628,6.3
"1991-01-01",-0.8181689106947942,5.493371881783737,6.4
"1991-02-01",-2.508982437773888,5.176193455858957,6.6
"1991-03-01",-3.552113325697359,4.708538667468787,6.8
"1991-04-01",-3.211858007992774,4.697833502101112,6.7
"1991-05-01",-2.402221520662362,4.912207765369825,6.9
"1991-06-01",-1.8252730256199001,4.588996205949858,6.9
"1991-07-01",-1.629365839556396,4.275116695266323,6.8
"1991-08-01",-1.8552811879979814,3.7289928245472836,6.9
"1991-09-01",-1.118911273673362,3.3398280401848446,6.9
"1991-10-01",-0.5307771391827032,2.808758181026061,7.0
"1991-11-01",0.5278336243274673,3.020487447166076,7.0
"1991-12-01",0.7812728915411071,2.93706867959882,7.3
"1992-01-01",0.647087821275516,2.6375155254394045,7.3
"1992-02-01",2.023978889933531,2.7799888277596274,7.4
"1992-03-01",3.4386219289284092,3.1400900451190594,7.4
"1992-04-01",3.944174084236618,3.1332253360270457,7.4
"1992-05-01",3.2956629944486338,2.978789075662114,7.6
"1992-06-01",2.4131602416071374,2.970156760690923,7.8
"1992-07-01",3.205115228606026,3.1083095058388466,7.7
"1992-08-01",2.636123745259944,3.0283496587252046,7.6
"1992-09-01",2.0025985794297263,2.9487933030643454,7.6
"1992-10-01",2.913436104891254,3.2272431404850366,7.3
"1992-11-01",3.4653559088776653,3.0727676523496505,7.4
"1992-12-01",3.962385339197194,2.923559376223661,7.4
"1993-01-01",4.963975467532222,3.2019811234771822,7.3
"1993-02-01",4.69587940466889,3.1951599806602005,7.1
"1993-03-01",3.724863978088422,2.9747235904729052,7.0
"1993-04-01",3.2857124985251396,3.107594696052285,7.1
"1993-05-01",2.641573043625911,3.1703958587932846,7.1
"1993-06-01",2.7984709765021876,2.9538012436863603,7.0
"1993-07-01",2.213749769038209,2.8072018778686925,6.9
"1993-08-01",2.5977082515939998,2.8013036227674704,6.8
"1993-09-01",2.833018510445484,2.7264883561805675,6.7
"1993-10-01",2.857549006251414,2.7150989065950704,6.8
"1993-11-01",2.842628146209325,2.7075586605281643,6.6
"1993-12-01",3.280540684369626,2.7721802930272155,6.5
"1994-01-01",3.2303887077660853,2.4214258120593968,6.6
"1994-02-01",2.8224057172904438,2.4845998586530804,6.6
"1994-03-01",3.955460115251608,2.6172292773265937,6.5
"1994-04-01",4.180584539161547,2.3368761007829697,6.4
"1994-05-01",5.03559013261814,2.2626950929026,6.1
"1994-06-01",5.486961015691616,2.4641903936928777,6.1
"1994-07-01",5.35787463397126,2.6631823180792935,6.1
"1994-08-01",6.031400281746713,2.859282599384283,6.0
"1994-09-01",5.913179117659695,2.9223962124570235,5.9
"1994-10-01",6.016330608871012,2.5764136936131443,5.8
"1994-11-01",6.217691990043317,2.569444937478238,5.6
"1994-12-01",6.70796748343907,2.5642430613337375,5.5
"1995-01-01",6.512542759077444,2.8303776162851513,5.6
"1995-02-01",6.371216558739778,2.82276806248678,5.4
"1995-03-01",5.4767122552187075,2.749083613804082,5.4
"1995-04-01",4.945749030295055,3.0771658666753687,5.8
"1995-05-01",4.688827442661303,3.0710023485372773,5.6
"1995-06-01",4.390881627864118,2.9972273535792127,5.6
"1995-07-01",3.840002513054497,2.7908788117076533,5.7
"1995-08-01",4.520168175919714,2.5837806989557066,5.7
"1995-09-01",4.557100964389971,2.5133598118493694,5.6
"1995-10-01",3.5968767742869723,2.707329432853456,5.5
"1995-11-01",3.219646776001639,2.570157946143148,5.6
"1995-12-01",2.604989216191189,2.500130220541763,5.6
"1996-01-01",1.7683885345372907,2.7524673390090015,5.6
"1996-02-01",3.4437178609775465,2.6807751145443426,5.5
"1996-03-01",3.1977511674766923,2.8042267873855664,5.5
"1996-04-01",4.106040747358453,2.7932962559856556,5.6
"1996-05-01",4.57047045033363,2.787862884596315,5.6
"1996-06-01",5.056297286757072,2.782450610942888,5.3
"1996-07-01",5.2739878130172,2.8425686497951297,5.5
"1996-08-01",4.6107021317378205,2.7734767060089816,5.1
"1996-09-01",4.887880479727791,2.9603191305354493,5.2
"1996-10-01",4.912962503150187,3.015948830630233,5.2
"1996-11-01",5.525724046021008,3.2012976987813246,5.4
"1996-12-01",5.7635453172878215,3.322989449890734,5.4
"1997-01-01",6.539043804555877,2.99290087770947,5.3
"1997-02-01",6.194636786273211,2.987193830171986,5.2
"1997-03-01",6.994775070818537,2.727730171288556,5.2
"1997-04-01",6.165942086421605,2.4051792318521947,5.1
"1997-05-01",6.012253298766268,2.2131791728697614,4.9
"1997-06-01",5.68371982649758,2.208988527228417,5.0
"1997-07-01",6.603022203273934,2.142489008410653,4.9
"1997-08-01",7.076166473644729,2.2642476749759943,4.8
"1997-09-01",7.30031009712242,2.1951336103534835,4.9
"1997-10-01",8.218532487280417,2.0645087329157263,4.7
"1997-11-01",8.236277562779204,1.872713905069734,4.6
"1997-12-01",7.912847123075117,1.6828069280650837,4.7
"1998-01-01",8.297862071201134,1.6179568876268924,4.6
"1998-02-01",7.200250388001539,1.4299280011417004,4.6
"1998-03-01",6.585883681528326,1.3673301900209545,4.7
"1998-04-01",6.870225291649312,1.4281521841404299,4.3
"1998-05-01",6.921415485138116,1.6744577273802186,4.4
"1998-06-01",5.77566315281155,1.6099418934181209,4.5
"1998-07-01",4.671765436678665,1.730574709759214,4.5
"1998-08-01",5.641310981136538,1.6039825681036568,4.5
"1998-09-01",4.5674459305143245,1.4167160264780598,4.6
"1998-10-01",4.5204626535837455,1.4751343087072932,4.5
"1998-11-01",3.5931683464726305,1.4733231512984446,4.4
"1998-12-01",3.6630459321850495,1.5941477997688303,4.4
"1999-01-01",3.6191762501221802,1.652930195121094,4.3
"1999-02-01",4.032275009956177,1.652930195121094,4.4
"1999-03-01",4.120569282846809,1.713628224298791,4.2
"1999-04-01",4.030955874226461,2.255505551508641,4.3
"1999-05-01",4.131722034995811,2.0694591242833127,4.2
"1999-06-01",4.613739409937612,1.9465334788103306,4.3
"1999-07-01",5.591982998000322,2.1219347226741903,4.3
"1999-08-01",3.969672950763492,2.239125317544577,4.2
"1999-09-01",3.758939318153498,2.59598036957982,4.2
"1999-10-01",4.270681940608512,2.5302554664786037,4.1
"1999-11-01",4.794826219761905,2.586610371218079,4.1
"1999-12-01",5.173133244854977,2.6412099539776968,4.0
"2000-01-01",4.723205016640275,2.7546651955494994,4.0
"2000-02-01",4.482899283467212,3.167279986666749,4.1
"2000-03-01",4.715986628818314,3.6930939027288723,4.0
"2000-04-01",5.181257786672955,2.9693392925145723,3.8
"2000-05-01",4.624222599504524,3.0844675351097806,4.0
"2000-06-01",4.859543360277918,3.6668803637086356,4.0
"2000-07-01",4.111364462229705,3.5360195395884197,4.0
"2000-08-01",3.374002105362184,3.296354955128411,4.1
"2000-09-01",4.163302334707808,3.398100819314376,3.9
"2000-10-01",2.5680912111823773,3.3921380945667323,3.9
"2000-11-01",2.118528487963367,3.3861962610176377,3.9
"2000-12-01",1.0877924495590108,3.3783061243644497,3.9
"2001-01-01",0.3864655861911537,3.6536392061926826,4.2
"2001-02-01",-0.5093911384721928,3.4685557987889304,4.2
"2001-03-01",-1.1516203879279097,2.93884589995006,4.3
"2001-04-01",-2.1199590212465758,3.1675553451146143,4.4
"2001-05-01",-2.9721196182245,3.5010749372521133,4.3
"2001-06-01",-3.663303601735546,3.1440143166975965,4.5
"2001-07-01",-4.101535279377888,2.685108472284714,4.6
"2001-08-01",-3.958374442339885,2.685108472284714,4.9
"2001-09-01",-4.708006688410382,2.559138806936545,5.0
"2001-10-01",-4.861906761305779,2.1053409197832273,5.3
"2001-11-01",-5.400357586024107,1.876654449706816,5.5
"2001-12-01",-5.0748306352701,1.5909426469978172,5.7
"2002-01-01",-3.815167274469111,1.1888053959589584,5.7
"2002-02-01",-3.184155548765233,1.1299555253933669,5.7
"2002-03-01",-2.1554745203932413,1.3536585717533356,5.7
"2002-04-01",-1.4855679478916528,1.6306237038396176,5.9
"2002-05-01",-0.4147879012220912,1.2331994848170602,5.8
"2002-06-01",1.1522701473440478,1.063542070749346,5.8
"2002-07-01",1.4799329245032133,1.4549781014730812,5.8
"2002-08-01",1.6948921764866398,1.7323707897456408,5.7
"2002-09-01",2.185782533700742,1.5046257662461038,5.7
"2002-10-01",2.2788910997951994,2.006756305080959,5.7
"2002-11-01",3.3134392203517216,2.2285044789434494,5.9
"2002-12-01",2.774912404463681,2.450011186789869,6.0
"2003-01-01",2.7653591483327133,2.720123300026245,5.8
"2003-02-01",3.0502734337025217,3.0975927894305144,5.9
"2003-03-01",2.043084636350745,2.980353039058148,5.9
"2003-04-01",0.90377743634944,2.1518071628943147,6.0
"2003-05-01",0.5126185127206639,1.8764347468486875,6.1
"2003-06-01",-0.279398985275936,1.930029581236603,6.3
"2003-07-01",0.36648015446809623,2.034714133086979,6.2
"2003-08-01",0.1576588994797845,2.1918685707645658,6.1
"2003-09-01",0.644699628691825,2.3504771621375653,6.1
"2003-10-01",1.1159393666321016,2.0213744784199683,6.0
"2003-11-01",1.416603741714706,1.9100171373420238,5.8
"2003-12-01",1.8273217868319591,2.0147700304111282,5.7
"2004-01-01",1.461108675504974,2.0060309446674474,5.7
"2004-02-01",1.7538448023947772,1.6743572361286319,5.6
"2004-03-01",1.5018058725945416,1.725110166976851,5.8
"2004-04-01",2.635186533023326,2.266691756429129,5.6
"2004-05-01",3.451191232921502,2.8565671754459565,5.6
"2004-06-01",2.4488049290685154,3.1185322826998707,5.6
"2004-07-01",2.8141894543120216,2.8971983443331517,5.5
"2004-08-01",3.069427089170418,2.515519313719583,5.4
"2004-09-01",2.5225837951150076,2.5074666596375472,5.4
"2004-10-01",3.3371072663834767,3.1410620621107554,5.5
"2004-11-01",2.7031711758192856,3.5575824973273384,5.4
"2004-12-01",3.5025717866311368,3.2876768004109103,5.4
"2005-01-01",3.7611740382832437,2.8051587929216915,5.3
"2005-02-01",3.843421392711033,3.007348768392948,5.4
"2005-03-01",4.1476511137735095,3.156495615442445,5.2
"2005-04-01",3.877905847721408,3.306520060862894,5.2
"2005-05-01",3.212521528602963,2.8288947691197386,5.1
"2005-06-01",4.457317030449293,2.50927959054863,5.0
"2005-07-01",3.369885740835876,3.0210630849103026,5.0
"2005-08-01",3.4851903284435437,3.582007658452291,4.9
"2005-09-01",1.48120736603774,4.6328408046646175,5.0
"2005-10-01",1.818180465052066,4.258145205596442,5.0
"2005-11-01",2.65868222286052,3.2840303652906577,5.0
"2005-12-01",2.511386237499025,3.2840303652906577,4.9
"2006-01-01",2.1807020370654406,3.9401361681989044,4.7
"2006-02-01",1.5744251505420692,3.5736319296131747,4.8
"2006-03-01",1.9069814011606567,3.3608050987300686,4.7
"2006-04-01",2.195084019346183,3.550068538934159,4.7
"2006-05-01",1.889139136056972,3.90021578032691,4.6
"2006-06-01",1.8490852711983585,4.096653750655843,4.6
"2006-07-01",2.1475581730079796,4.022664031825407,4.7
"2006-08-01",2.282460403007569,3.8514387586324084,4.7
"2006-09-01",4.029324755968844,1.992097749455457,4.5
"2006-10-01",2.7263030797406884,1.3965314248641114,4.4
"2006-11-01",1.6099411629022065,1.9495743696699819,4.5
"2006-12-01",2.082468036955998,2.492651488183384,4.4
"2007-01-01",1.4735090093025427,2.054514742382274,4.6
"2007-02-01",2.417439742653915,2.3914366248373398,4.5
"2007-03-01",2.422884900385469,2.759763084754141,4.4
"2007-04-01",2.7025739694694906,2.559878494901735,4.5
"2007-05-01",2.885436653469675,2.6738184762487016,4.4
"2007-06-01",2.528576556773565,2.657148166818324,4.6
"2007-07-01",2.513563078923209,2.291435522260432,4.7
"2007-08-01",2.3838482540390338,1.8796714465866948,4.6
"2007-09-01",2.8825436235678126,2.7944163782901654,4.7
"2007-10-01",2.4350880659353535,3.547040458223716,4.7
"2007-11-01",3.0636002629963244,4.2803396582697495,4.7
"2007-12-01",2.0088710572807145,4.026644880051222,5.0
"2008-01-01",2.196286320032037,4.205031811145332,5.0
"2008-02-01",0.8431124474563845,4.059437761536788,4.9
"2008-03-01",0.428977539373232,3.8979372014913416,5.1
"2008-04-01",-1.0298572932960326,3.8294909498422847,5.0
"2008-05-01",-1.58124286163277,4.007048490962273,5.4
"2008-06-01",-1.751672128504822,4.818013152732981,5.6
"2008-07-01",-2.2633537099375545,5.351718445415354,5.8
"2008-08-01",-3.9630229124808736,5.171936664574073,6.1
"2008-09-01",-8.68953199370912,4.834549269997446,6.1
"2008-10-01",-7.29453603933532,3.663138189931736,6.5
"2008-11-01",-9.074363779183425,1.09391237236256,6.8
"2008-12-01",-12.055358410572392,-0.022230473340467682,7.3
"2009-01-01",-14.142574060948032,-0.11365057683114799,7.8
"2009-02-01",-14.43405350196132,0.008462782567963956,8.3
"2009-03-01",-15.778933421769725,-0.4474784608338389,8.7
"2009-04-01",-15.926464166809318,-0.5779915821649162,9.0
"2009-05-01",-16.472877002423125,-1.0209555557125327,9.4
"2009-06-01",-16.72081609468936,-1.2367914498850219,9.5
"2009-07-01",-15.144372778399529,-1.9781989747510664,9.5
"2009-08-01",-12.534381382568593,-1.4949545348336812,9.6
"2009-09-01",-7.365107506602886,-1.3875246181172862,9.8
"2009-10-01",-7.991937113446124,-0.22421947830295608,10.0
"2009-11-01",-6.33160903632497,1.896489585471972,9.9
"2009-12-01",-3.06489913769159,2.7752542063598895,9.9
"2010-01-01",0.4369397663094077,2.5873489607178612,9.8
"2010-02-01",1.397257201573865,2.1285217498988374,9.8
"2010-03-01",3.6337915476336136,2.260430128615809,9.9
"2010-04-01",4.940527803291861,2.1827739611836705,9.9
"2010-05-01",7.539158920188704,1.983742011461409,9.6
"2010-06-01",8.147704795089439,1.1153177381444834,9.4
"2010-07-01",7.5569185356225255,1.3318695897958754,9.4
"2010-08-01",6.827204114764829,1.1436132834318435,9.5
"2010-09-01",6.338370884133049,1.1121053678139425,9.5
"2010-10-01",5.793789580820885,1.1599417381349397,9.4
"2010-11-01",5.440089982979224,1.0787057695652358,9.8
"2010-12-01",5.985603743540313,1.4275547979703873,9.3
"2011-01-01",4.802797108466184,1.6864820984663353,9.1
"2011-02-01",4.035726911542081,2.1026370112832815,9.0
"2011-03-01",4.247741197325183,2.5855268252593433,9.0
"2011-04-01",3.4125171425910317,3.0308370223773196,9.1
"2011-05-01",2.0636277833438577,3.4004941179468062,9.0
"2011-06-01",2.1123420321765174,3.442382405719613,9.1
"2011-07-01",2.1426705678915248,3.517292591450172,9.0
"2011-08-01",2.261053651689515,3.6862126476173707,9.0
"2011-09-01",1.9295448321931197,3.7417373621399186,9.0
"2011-10-01",2.858695080385054,3.4616554596579974,8.8
"2011-11-01",2.661033429050441,3.3932062617840764,8.6
"2011-12-01",2.231995338394732,3.01612114209604,8.5
